SowID,Treatment,FarrowDate,Onset,Piglet,End,FarrowTime,Induce,DueDate,GestationLength,TNB,SB,SB_perc,Trt1,tr2
3806,1,803,8:10:00 AM,1,17:30:00,9:20:00,0,801,117,12,0,0,7-10,2-5
4011,1,822,6:57:00 AM,1,18:30:00,11:33:00,0,821,116,15,3,0.2,,
4085,1,814,11:00:00 AM,1,16:11:00,5:11:00,0,812,117,16,1,0.0625,,
4341,1,811,10:00:00 AM,1,17:58:00,7:58:00,1,808,118,#N/A,#N/A,#N/A,,
4438,1,803,10:04:00 AM,1,14:32:00,4:28:00,0,802,116,15,0,0,,
4538,1,795,1:39:00 AM,1,22:30:00,20:51:00,0,795,115,20,2,0.1,,
4718,1,803,12:44:00 PM,1,21:23:00,8:39:00,0,801,117,13,0,0,,
5074,1,825,4:10:00 PM,1,22:03:00,5:53:00,0,826,114,18,2,0.111111111,,
5084,1,802,1:45:00 PM,1,18:33:00,4:48:00,0,800,117,#N/A,#N/A,#N/A,,
5084,1,801,1:45:00 PM,1,20:20:00,6:35:00,0,800,116,#N/A,#N/A,#N/A,,
5087,1,801,4:14:00 PM,1,20:22:00,4:08:00,0,801,115,15,1,0.066666667,,
5155,1,814,3:46:00 PM,1,1:59:00,10:13:00,0,812,117,18,5,0.277777778,,
5382,1,804,2:26:00 PM,1,19:01:00,4:35:00,0,802,117,14,2,0.142857143,,
5605,1,823,1:06:00 PM,1,23:10:00,10:04:00,0,821,117,18,2,0.111111111,,
5796,1,809,9:35:00 AM,1,22:09:00,12:34:00,0,807,117,19,2,0.105263158,,
5838,1,796,9:34:00 AM,1,16:50:00,7:16:00,0,795,116,16,1,0.0625,,
5913,1,798,4:20:00 PM,1,20:39:00,4:19:00,0,798,115,13,1,0.076923077,,
5998,1,824,9:22:00 AM,1,12:35:00,3:13:00,0,822,117,12,0,0,,
6152,1,821,9:25:00 PM,1,2:56:00,5:31:00,0,819,117,11,0,0,,
6309,1,813,12:02:00 PM,1,4:09:00,16:07:00,0,812,116,19,1,0.052631579,,
6392,1,816,6:10:00 AM,1,18:15:00,12:05:00,0,815,116,16,3,0.1875,,
6464,1,798,7:04:00 PM,1,2:09:00,7:05:00,0,796,117,19,5,0.263157895,,
6495,1,827,12:00:00 PM,1,19:22:00,7:22:00,0,826,116,20,5,0.25,,
6632,1,820,4:47:00 PM,1,23:53:00,7:06:00,0,819,116,21,1,0.047619048,,
6655,1,796,8:38:00 AM,1,20:34:00,11:56:00,0,795,116,13,3,0.230769231,,
6798,1,814,7:31:00 AM,1,16:12:00,8:41:00,0,812,117,17,5,0.294117647,,
6811,1,802,2:39:00 PM,1,18:06:00,3:27:00,0,801,116,15,1,0.066666667,,
6928,1,814,4:15:00 AM,1,7:38:00,3:23:00,0,815,114,17,3,0.176470588,,
6946,1,815,8:54:00 AM,1,13:48:00,4:54:00,0,812,118,20,3,0.15,,
7149,1,816,9:38:00 PM,1,2:52:00,5:14:00,0,815,116,13,2,0.153846154,,
7217,1,826,5:05:00 PM,1,22:13:00,5:08:00,0,826,115,16,0,0,,
7298,1,823,4:15:00 PM,1,21:16:00,5:01:00,0,822,116,18,4,0.222222222,,
7433,1,811,11:18:00 AM,1,18:46:00,7:28:00,0,811,115,9,0,0,,
7562,1,827,4:30:00 PM,1,19:11:00,2:41:00,0,826,116,10,0,0,,
7643,1,820,7:02:00 PM,1,7:17:00,12:15:00,0,822,113,18,2,0.111111111,,
7722,1,807,11:02:00 AM,1,15:11:00,4:09:00,0,807,115,14,2,0.142857143,,
7725,1,820,11:58:00 PM,1,7:10:00,7:12:00,0,821,114,20,5,0.25,,
7744,1,800,8:07:00 PM,1,14:45:00,18:38:00,0,798,117,18,2,0.111111111,,
7930,1,810,9:43:00 PM,1,1:54:00,4:11:00,0,811,114,15,4,0.266666667,,
7965,1,809,12:24:00 AM,1,14:00:00,13:36:00,0,807,117,19,1,0.052631579,,
7988,1,796,1:03:00 AM,1,23:42:00,22:39:00,0,795,116,17,0,0,,
8091,1,799,12:49:00 PM,1,21:55:00,9:06:00,0,798,116,20,1,0.05,,
8182,1,823,5:34:00 AM,1,14:31:00,8:57:00,0,821,117,22,2,0.090909091,,
8253,1,796,1:34:00 AM,1,5:49:00,4:15:00,0,796,115,18,2,0.111111111,,
8358,1,825,9:41:00 PM,1,13:49:00,16:08:00,0,822,118,17,1,0.058823529,,
8469,1,819,12:18:00 PM,1,20:08:00,7:50:00,0,819,115,13,1,0.076923077,,
8648,1,814,6:31:00 AM,1,9:20:00,2:49:00,0,811,118,15,6,0.4,,
8686,1,811,11:24:00 PM,1,6:03:00,6:39:00,0,811,115,19,3,0.157894737,,
8696,1,801,3:49:00 PM,1,2:30:00,10:41:00,0,798,118,25,9,0.36,,
8704,1,813,11:49:00 AM,1,18:31:00,6:42:00,0,811,117,21,3,0.142857143,,
8742,1,805,6:14:00 PM,1,1:04:00,6:50:00,0,804,116,27,2,0.074074074,,
8762,1,801,8:14:00 PM,1,8:15:00,12:01:00,0,798,118,15,2,0.133333333,,
9088,1,816,2:37:00 PM,1,7:53:00,17:16:00,0,815,116,#N/A,#N/A,#N/A,,
9180,1,814,4:40:00 AM,1,7:17:00,2:37:00,0,812,117,5,1,0.2,,
9198,1,826,3:45:00 PM,1,22:12:00,6:27:00,0,826,115,24,2,0.083333333,,
9229,1,802,4:28:00 PM,1,21:15:00,4:47:00,0,801,116,8,0,0,,
9274,1,807,6:01:00 AM,1,11:48:00,5:47:00,0,805,117,15,2,0.133333333,,
9341,1,821,4:15:00 AM,1,9:12:00,4:57:00,0,819,117,13,1,0.076923077,,
9416,1,817,7:05:00 PM,1,3:33:00,8:28:00,0,814,118,16,0,0,,
9422,1,821,3:22:00 PM,1,23:37:00,8:15:00,0,819,117,18,4,0.222222222,,
9434,1,822,9:12:00 AM,1,14:30:00,5:18:00,0,821,116,18,2,0.111111111,,
9455,1,822,2:32:00 PM,1,20:43:00,6:11:00,0,821,116,16,3,0.1875,,
9477,1,823,1:35:00 PM,1,16:16:00,2:41:00,0,822,116,18,1,0.055555556,,
9616,1,799,3:09:00 PM,1,2:34:00,11:25:00,0,798,116,20,4,0.2,,
9774,1,817,12:34:00 PM,1,22:32:00,9:58:00,0,815,117,20,8,0.4,,
10030,1,803,9:02:00 PM,1,5:05:00,8:03:00,0,801,117,17,1,0.058823529,,
10055,1,802,7:27:00 AM,1,15:34:00,8:07:00,0,801,116,26,3,0.115384615,,
10159,1,813,8:07:00 AM,1,18:30:00,10:23:00,0,811,117,17,2,0.117647059,,
10219,1,801,4:52:00 AM,1,13:10:00,8:18:00,0,801,115,21,4,0.19047619,,
10219,1,801,4:52:00 AM,1,12:51:00,7:59:00,0,801,115,21,4,0.19047619,,
10235,1,815,8:00:00 PM,1,14:37:00,18:37:00,0,815,115,13,5,0.384615385,,
10265,1,799,12:22:00 PM,1,3:13:00,14:51:00,0,798,116,15,2,0.133333333,,
10285,1,806,10:24:00 AM,1,15:13:00,4:49:00,0,804,117,16,0,0,,
10318,1,803,1:38:00 PM,1,5:04:00,15:26:00,0,801,117,15,4,0.266666667,,
10352,1,795,2:31:00 PM,1,22:40:00,8:09:00,0,795,115,19,1,0.052631579,,
10390,1,821,10:31:00 AM,1,13:17:00,2:46:00,0,819,117,17,1,0.058823529,,
10405,1,827,8:28:00 PM,1,1:06:00,4:38:00,0,826,116,18,0,0,,
10425,1,814,11:00:00 AM,1,12:44:00,1:44:00,0,812,117,24,12,0.5,,
10498,1,797,2:41:00 AM,1,11:15:00,8:34:00,1,819,93,#N/A,#N/A,#N/A,,
11354,1,806,5:22:00 AM,1,10:25:00,5:03:00,0,805,116,20,3,0.15,,
11859,1,812,9:10:00 PM,1,7:05:00,9:55:00,0,811,116,17,4,0.235294118,,
12017,1,810,6:11:00 PM,1,22:48:00,4:37:00,0,808,117,15,0,0,,
12358,1,798,2:45:00 PM,1,21:32:00,6:47:00,0,796,117,15,0,0,,
12359,1,796,11:32:00 AM,1,18:57:00,7:25:00,0,795,116,10,0,0,,
12369,1,801,2:56:00 PM,1,22:04:00,7:08:00,0,798,118,15,2,0.133333333,,
12389,1,817,10:40:00 AM,1,16:23:00,5:43:00,0,816,116,15,0,0,,
12391,1,806,11:44:00 AM,1,13:46:00,2:02:00,0,805,116,14,0,0,,
12396,1,804,8:49:00 AM,1,22:51:00,14:02:00,1,801,118,15,1,0.066666667,,
12409,1,811,1:39:00 PM,1,21:57:00,8:18:00,0,810,116,14,2,0.142857143,,
12417,1,823,4:04:00 AM,1,10:19:00,6:15:00,0,822,116,6,0,0,,
12436,1,797,4:56:00 PM,1,0:04:00,7:08:00,0,796,116,16,0,0,,
12436,1,797,4:56:00 PM,1,0:04:00,7:08:00,0,796,116,16,0,0,,
12438,1,821,2:37:00 PM,1,19:34:00,4:57:00,1,818,118,7,1,0.142857143,,
12454,1,813,12:09:00 PM,1,4:10:00,16:01:00,0,812,116,20,1,0.05,,
12517,1,798,6:17:00 AM,1,13:07:00,6:50:00,0,796,117,16,1,0.0625,,
12543,1,805,11:13:00 AM,1,19:49:00,8:36:00,0,805,115,19,0,0,,
12606,1,797,4:51:00 PM,1,1:36:00,8:45:00,0,796,116,18,2,0.111111111,,
12614,1,805,11:47:00 AM,1,16:22:00,4:35:00,0,805,115,16,0,0,,
12631,1,806,2:15:00 PM,1,4:03:00,13:48:00,0,805,116,16,2,0.125,,
12651,1,796,11:11:00 AM,1,16:09:00,4:58:00,0,794,117,15,2,0.133333333,,
12659,1,795,11:46:00 AM,1,21:43:00,9:57:00,0,795,115,16,2,0.125,,
12670,1,809,9:17:00 AM,1,13:57:00,4:40:00,0,808,116,15,0,0,,
12696,1,802,9:31:00 AM,1,19:06:00,9:35:00,0,801,116,21,2,0.095238095,,
12697,1,803,1:02:00 PM,1,18:07:00,5:05:00,0,801,117,16,2,0.125,,
12708,1,796,11:12:00 AM,1,17:12:00,6:00:00,0,796,115,20,3,0.15,,
12708,1,796,11:12:00 AM,1,17:12:00,6:00:00,0,796,115,20,3,0.15,,
12768,1,817,8:16:00 AM,1,16:22:00,8:06:00,0,816,116,18,2,0.111111111,,
12772,1,812,6:05:00 AM,1,11:11:00,5:06:00,0,812,115,14,0,0,,
12805,1,816,1:48:00 PM,1,19:45:00,5:57:00,0,817,114,14,0,0,,
12820,1,819,10:21:00 PM,1,4:15:00,5:54:00,0,816,118,20,2,0.1,,
12833,1,813,11:44:00 AM,1,4:07:00,16:23:00,0,812,116,17,1,0.058823529,,
12835,1,818,2:24:00 AM,1,11:56:00,9:32:00,0,817,116,23,3,0.130434783,,
12864,1,810,4:36:00 PM,1,22:02:00,5:26:00,0,810,115,13,0,0,,
12868,1,812,3:22:00 PM,1,19:31:00,4:09:00,0,812,115,#N/A,#N/A,#N/A,,
12902,1,818,12:57:00 PM,1,21:27:00,8:30:00,0,817,116,17,0,0,,
12910,1,811,1:08:00 AM,1,23:50:00,22:42:00,0,811,115,17,0,0,,
12926,1,824,1:01:00 PM,1,18:09:00,5:08:00,0,822,117,14,1,0.071428571,,
13033,1,826,11:01:00 PM,1,6:43:00,7:42:00,0,826,115,18,2,0.111111111,,
13056,1,825,9:21:00 AM,1,15:40:00,6:19:00,0,825,115,17,5,0.294117647,,
13077,1,827,4:30:00 PM,1,23:50:00,7:20:00,0,825,117,25,5,0.2,,
13710,1,799,11:52:00 AM,1,18:46:00,6:54:00,0,798,116,18,1,0.055555556,,
13718,1,796,9:28:00 PM,1,2:57:00,5:29:00,0,796,115,19,5,0.263157895,,
13740,1,809,6:24:00 PM,1,21:28:00,3:04:00,0,808,116,16,1,0.0625,,
13766,1,805,5:23:00 PM,1,22:25:00,5:02:00,0,801,119,20,4,0.2,,
13806,1,803,8:30:00 AM,1,15:09:00,6:39:00,0,801,117,14,3,0.214285714,,
13835,1,806,6:24:00 AM,1,13:03:00,6:39:00,0,805,116,20,2,0.1,,
13838,1,797,8:00:00 AM,1,15:32:00,7:32:00,0,794,118,17,3,0.176470588,,
13842,1,819,2:17:00 PM,1,19:57:00,5:40:00,0,819,115,19,1,0.052631579,,
13876,1,807,6:33:00 AM,1,11:16:00,4:43:00,0,806,116,21,1,0.047619048,,
13900,1,803,1:55:00 PM,1,22:30:00,8:35:00,0,804,114,17,3,0.176470588,,
13980,1,810,10:05:00 AM,1,17:58:00,7:53:00,0,808,117,18,1,0.055555556,,
13997,1,808,11:00:00 PM,1,4:29:00,5:29:00,0,809,114,16,0,0,,
14011,1,809,9:24:00 PM,1,7:01:00,9:37:00,0,809,115,21,1,0.047619048,,
14042,1,797,1:00:00 AM,1,19:15:00,18:15:00,0,796,116,12,1,0.083333333,,
14062,1,822,8:51:00 PM,1,2:41:00,5:50:00,0,822,115,15,0,0,,
14072,1,823,11:18:00 PM,1,5:10:00,5:52:00,0,824,114,18,0,0,,
14081,1,805,3:35:00 AM,1,7:33:00,3:58:00,0,801,119,17,1,0.058823529,,
14125,1,812,10:15:00 AM,1,15:11:00,4:56:00,0,810,117,15,1,0.066666667,,
14177,1,821,2:20:00 PM,1,17:45:00,3:25:00,0,819,117,15,0,0,,
14178,1,825,12:57:00 PM,1,23:48:00,10:51:00,0,825,115,23,0,0,,
14199,1,807,3:11:00 PM,1,0:30:00,9:19:00,0,808,114,20,4,0.2,,
14204,1,826,12:44:00 PM,1,16:48:00,4:04:00,0,824,117,12,0,0,,
14209,1,809,8:26:00 PM,1,23:48:00,3:22:00,0,810,114,16,0,0,,
14222,1,805,7:45:00 PM,1,2:31:00,6:46:00,0,805,115,19,0,0,,
14227,1,810,12:23:00 AM,1,5:00:00,4:37:00,0,808,117,16,3,0.1875,,
14234,1,819,10:23:00 PM,1,9:55:00,11:32:00,0,817,117,15,0,0,,
14253,1,809,4:51:00 PM,1,21:25:00,4:34:00,0,808,116,14,0,0,,
14258,1,809,1:31:00 AM,1,9:25:00,7:54:00,0,806,118,4,0,0,,
14283,1,805,6:33:00 AM,1,14:53:00,8:20:00,1,801,119,21,1,0.047619048,,
14287,1,820,3:20:00 PM,1,3:09:00,11:49:00,0,818,117,19,3,0.157894737,,
14288,1,796,4:46:00 PM,1,21:22:00,4:36:00,0,794,117,16,0,0,,
14292,1,808,11:28:00 AM,1,17:24:00,5:56:00,0,812,111,14,1,0.071428571,,
14311,1,822,1:39:00 PM,1,19:59:00,6:20:00,0,822,115,17,1,0.058823529,,
15025,1,805,12:40:00 PM,1,17:29:00,4:49:00,0,804,116,12,0,0,,
15030,1,812,9:12:00 AM,1,11:00:00,1:48:00,0,809,118,13,0,0,,
15056,1,823,7:06:00 AM,1,10:17:00,3:11:00,0,824,114,13,1,0.076923077,,
15065,1,825,1:31:00 PM,1,19:33:00,6:02:00,0,824,116,#N/A,#N/A,#N/A,,
15069,1,823,2:30:00 PM,1,19:10:00,4:40:00,0,825,113,15,0,0,,
15074,1,807,10:57:00 AM,1,16:43:00,5:46:00,0,806,116,17,2,0.117647059,,
15100,1,818,5:20:00 PM,1,22:54:00,5:34:00,0,817,116,13,0,0,,
15116,1,823,10:24:00 AM,1,21:13:00,10:49:00,0,819,119,12,2,0.166666667,,
15145,1,809,9:38:00 PM,1,3:01:00,5:23:00,0,810,114,15,1,0.066666667,,
15165,1,810,11:10:00 AM,1,16:47:00,5:37:00,0,810,115,14,3,0.214285714,,
15176,1,820,1:33:00 PM,1,20:41:00,7:08:00,0,819,116,11,1,0.090909091,,
15193,1,810,8:01:00 PM,1,0:43:00,4:42:00,0,809,116,9,0,0,,
15194,1,812,4:53:00 PM,1,20:42:00,3:49:00,0,809,118,11,0,0,,
15195,1,826,2:09:00 PM,1,17:40:00,3:31:00,0,825,116,14,2,0.142857143,,
15196,1,810,3:04:00 PM,1,22:48:00,7:44:00,0,809,116,15,2,0.133333333,,
15213,1,824,5:51:00 AM,1,13:05:00,7:14:00,0,824,115,16,5,0.3125,,
15245,1,819,12:21:00 PM,1,20:55:00,8:34:00,0,818,116,17,2,0.117647059,,
15266,1,822,12:33:00 AM,1,2:44:00,2:11:00,0,818,119,15,3,0.2,,
15267,1,825,4:15:00 PM,1,23:51:00,7:36:00,0,825,115,11,1,0.090909091,,
15279,1,807,7:53:00 AM,1,12:55:00,5:02:00,0,808,114,17,1,0.058823529,,
15289,1,826,4:10:00 AM,1,8:21:00,4:11:00,0,826,115,14,0,0,,
15306,1,809,11:05:00 PM,1,1:50:00,2:45:00,0,810,114,6,0,0,,
15310,1,822,3:26:00 PM,1,20:57:00,5:31:00,0,824,113,14,1,0.071428571,,
4044,1,796,6:02:00 PM,2,22:21:00,4:19:00,0,796,115,19,1,0.052631579,,
4343,1,798,4:00:00 PM,2,21:25:00,5:25:00,0,798,115,15,0,0,,
4734,1,821,1:20:00 PM,2,21:38:00,8:18:00,0,822,114,15,4,0.266666667,,
5142,1,807,1:00:00 PM,2,19:44:00,6:44:00,1,804,118,17,1,0.058823529,,
5589,1,821,11:45:00 AM,2,14:23:00,2:38:00,0,819,117,16,1,0.0625,,
6050,1,817,7:48:00 PM,2,4:00:00,8:12:00,0,815,117,16,1,0.0625,,
6604,1,805,5:11:00 PM,2,0:19:00,7:08:00,0,807,113,22,7,0.318181818,,
6691,1,797,9:38:00 PM,2,2:35:00,4:57:00,0,798,114,17,3,0.176470588,,
6734,1,813,10:06:00 AM,2,18:33:00,8:27:00,0,811,117,17,2,0.117647059,,
7413,1,820,4:00:00 PM,2,23:01:00,7:01:00,0,819,116,20,6,0.3,,
7492,1,802,6:12:00 PM,2,23:53:00,5:41:00,1,798,119,#N/A,#N/A,#N/A,,
7876,1,801,3:48:00 PM,2,22:10:00,6:22:00,0,798,118,#N/A,#N/A,#N/A,,
7932,1,798,8:28:00 AM,2,14:02:00,5:34:00,0,796,117,17,1,0.058823529,,
8028,1,821,10:34:00 AM,2,18:55:00,8:21:00,0,819,117,14,2,0.142857143,,
8086,1,822,3:00:00 PM,2,20:46:00,5:46:00,0,821,116,20,0,0,,
8217,1,796,1:38:00 AM,2,7:00:00,5:22:00,0,795,116,15,1,0.066666667,,
8489,1,795,5:09:00 PM,2,22:50:00,5:41:00,0,795,115,23,1,0.043478261,,
8867,1,798,8:40:00 AM,2,19:19:00,10:39:00,0,795,118,17,0,0,,
9078,1,803,9:19:00 PM,2,3:30:00,6:11:00,0,802,116,19,4,0.210526316,,
9427,1,826,2:11:00 PM,2,22:10:00,7:59:00,0,826,115,18,0,0,,
9563,1,814,2:54:00 PM,2,1:16:00,10:22:00,0,815,114,16,7,0.4375,,
9955,1,816,3:28:00 PM,2,6:48:00,15:20:00,0,812,119,#N/A,#N/A,#N/A,,
10190,1,804,12:58:00 PM,2,17:29:00,4:31:00,0,801,118,18,1,0.055555556,,
10328,1,806,1:00:00 PM,2,15:08:00,2:08:00,0,804,117,15,3,0.2,,
10356,1,824,10:10:00 AM,2,13:30:00,3:20:00,1,821,118,17,1,0.058823529,,
10370,1,814,9:40:00 PM,2,8:57:00,11:17:00,0,811,118,13,5,0.384615385,,
10426,1,802,7:12:00 PM,2,21:15:00,2:03:00,0,801,116,15,0,0,,
11360,1,830,11:09:00 AM,2,,12:51:00,0,831,114,17,1,0.058823529,,
11806,1,806,7:36:00 PM,2,15:58:00,20:22:00,0,804,117,16,0,0,,
12251,1,805,1:27:00 PM,2,22:51:00,9:24:00,0,804,116,21,5,0.238095238,,
12371,1,799,5:42:00 PM,2,16:00:00,22:18:00,0,798,116,18,0,0,,
12611,1,828,1:11:00 PM,2,19:56:00,6:45:00,0,826,117,17,1,0.058823529,,
12650,1,828,1:10:00 AM,2,7:46:00,6:36:00,0,829,114,15,2,0.133333333,,
12724,1,817,1:35:00 PM,2,18:04:00,4:29:00,0,816,116,18,1,0.055555556,,
12791,1,796,6:02:00 PM,2,21:25:00,3:23:00,0,796,115,#N/A,#N/A,#N/A,,
12828,1,816,1:48:00 PM,2,19:46:00,5:58:00,0,815,116,14,0,0,,
12829,1,811,3:50:00 PM,2,0:15:00,8:25:00,0,810,116,18,1,0.055555556,,
12829,1,811,3:50:00 PM,2,0:15:00,8:25:00,0,810,116,18,1,0.055555556,,
12918,1,824,4:29:00 PM,2,21:52:00,5:23:00,0,825,114,18,0,0,,
12932,1,816,12:11:00 PM,2,18:14:00,6:03:00,0,815,116,20,2,0.1,,
13085,1,824,4:02:00 PM,2,23:45:00,7:43:00,0,825,114,17,2,0.117647059,,
13757,1,829,12:43:00 AM,2,5:44:00,5:01:00,0,829,115,22,3,0.136363636,,
13907,1,810,11:13:00 AM,2,16:31:00,5:18:00,0,809,116,19,0,0,,
13950,1,804,3:07:00 PM,2,17:30:00,2:23:00,1,801,118,13,1,0.076923077,,
14088,1,817,10:29:00 PM,2,3:25:00,4:56:00,0,817,115,15,1,0.066666667,,
14094,1,823,6:26:00 PM,2,23:52:00,5:26:00,0,822,116,16,1,0.0625,,
14640,1,806,2:07:00 PM,2,19:38:00,5:31:00,0,806,115,17,2,0.117647059,,
14784,1,807,1:35:00 PM,2,17:58:00,4:23:00,0,806,116,8,2,0.25,,
15042,1,810,12:47:00 PM,2,21:22:00,8:35:00,0,809,116,19,1,0.052631579,,
15053,1,820,11:13:00 AM,2,15:19:00,4:06:00,0,819,116,13,0,0,,
15091,1,818,3:51:00 PM,2,20:00:00,4:09:00,0,818,115,13,0,0,,
15122,1,817,1:07:00 AM,2,6:15:00,5:08:00,0,814,118,16,2,0.125,,
15131,1,825,11:30:00 AM,2,17:35:00,6:05:00,0,825,115,12,2,0.166666667,,
