SowID,Treatment,FarrowDate,Onset,Piglet,End,FarrowTime,Induce,DueDate,GestationLength,TNB,SB,SB_perc,Trt1,tr2
7237,2,823,6:36:00 AM,1,10:20:00,3:44:00,0,822,116,17,2,0.117647059,,
7251,2,818,12:39:00 PM,1,14:05:00,1:26:00,0,815,118,8,0,0,,
7355,2,798,7:30:00 PM,1,2:21:00,6:51:00,0,798,115,13,3,0.230769231,,
7389,2,809,3:23:00 PM,1,18:49:00,3:26:00,0,808,116,9,0,0,,
7737,2,799,4:18:00 AM,1,16:07:00,11:49:00,0,796,118,16,2,0.125,,
7785,2,828,7:37:00 AM,1,14:20:00,6:43:00,0,826,117,15,2,0.133333333,,
7816,2,823,2:34:00 PM,1,22:08:00,7:34:00,0,820,118,13,1,0.076923077,,
7892,2,800,11:03:00 PM,1,6:40:00,7:37:00,0,798,117,17,3,0.176470588,,
7969,2,818,8:30:00 AM,1,15:50:00,7:20:00,0,798,135,16,1,0.0625,,
7969,2,818,8:30:00 AM,1,15:50:00,7:20:00,0,818,115,16,1,0.0625,,
7999,2,799,1:32:00 AM,1,9:45:00,8:13:00,0,796,118,16,0,0,,
8015,2,797,10:04:00 PM,1,3:35:00,5:31:00,1,794,118,9,1,0.111111111,,
8059,2,825,5:52:00 AM,1,13:01:00,7:09:00,0,824,116,23,6,0.260869565,,
8087,2,821,12:12:00 PM,1,16:42:00,4:30:00,0,820,116,16,3,0.1875,,
8340,2,817,10:35:00 AM,1,13:39:00,3:04:00,1,813,119,17,3,0.176470588,,
8384,2,801,12:46:00 PM,1,19:20:00,6:34:00,0,798,118,16,2,0.125,,
8463,2,824,3:56:00 PM,1,21:40:00,5:44:00,0,822,117,16,1,0.0625,,
8597,2,824,12:43:00 AM,1,5:45:00,5:02:00,0,822,117,14,2,0.142857143,,
8602,2,797,11:18:00 AM,1,19:01:00,7:43:00,0,795,117,19,1,0.052631579,,
8616,2,797,3:13:00 AM,1,8:47:00,5:34:00,0,797,115,12,1,0.083333333,,
8836,2,811,2:13:00 PM,1,17:15:00,3:02:00,0,808,118,17,3,0.176470588,,
8868,2,806,9:50:00 AM,1,15:07:00,5:17:00,0,805,116,14,1,0.071428571,,
8888,2,798,12:48:00 PM,1,20:03:00,7:15:00,0,798,115,17,3,0.176470588,,
9089,2,816,5:27:00 PM,1,3:44:00,10:17:00,1,813,118,14,6,0.428571429,,
9151,2,799,5:33:00 PM,1,20:17:00,2:44:00,0,797,117,13,1,0.076923077,,
9357,2,826,10:06:00 PM,1,3:05:00,4:59:00,0,826,115,21,2,0.095238095,,
9419,2,814,11:03:00 AM,1,14:52:00,3:49:00,0,813,116,11,0,0,,
9425,2,818,9:32:00 AM,1,15:11:00,5:39:00,0,818,115,22,2,0.090909091,,
9535,2,825,9:35:00 PM,1,6:42:00,9:07:00,0,822,118,24,4,0.166666667,,
9546,2,820,4:07:00 PM,1,3:14:00,11:07:00,0,819,116,19,1,0.052631579,,
9553,2,820,3:11:00 AM,1,10:11:00,7:00:00,0,819,116,16,0,0,,
9573,2,820,11:08:00 AM,1,20:36:00,9:28:00,0,819,116,20,1,0.05,,
9938,2,796,1:51:00 PM,1,20:41:00,6:50:00,0,794,117,17,2,0.117647059,,
9951,2,796,8:11:00 PM,1,0:12:00,4:01:00,0,795,116,13,0,0,,
10006,2,824,9:00:00 AM,1,18:05:00,9:05:00,0,822,117,19,2,0.105263158,,
10022,2,796,12:48:00 PM,1,15:26:00,2:38:00,0,796,115,15,3,0.2,,
10123,2,801,3:12:00 AM,1,20:31:00,17:19:00,0,798,118,21,2,0.095238095,,
10135,2,819,8:56:00 PM,1,7:01:00,10:05:00,0,819,115,20,1,0.05,,
10186,2,798,6:40:00 AM,1,12:23:00,5:43:00,0,795,118,20,0,0,,
10269,2,811,6:50:00 AM,1,2:42:00,19:52:00,0,809,117,17,5,0.294117647,,
10299,2,807,4:30:00 AM,1,15:01:00,10:31:00,0,805,117,22,1,0.045454545,,
10306,2,821,4:06:00 AM,1,6:55:00,2:49:00,0,819,117,18,0,0,,
10338,2,819,5:19:00 AM,1,11:16:00,5:57:00,0,819,115,20,4,0.2,,
10351,2,809,11:37:00 AM,1,22:40:00,11:03:00,0,808,116,18,5,0.277777778,,
10385,2,822,7:22:00 AM,1,17:30:00,10:08:00,1,819,118,11,0,0,,
10417,2,823,12:32:00 PM,1,19:06:00,6:34:00,0,822,116,18,1,0.055555556,,
10423,2,823,6:39:00 AM,1,12:59:00,6:20:00,0,822,116,22,6,0.272727273,,
10435,2,823,11:49:00 PM,1,5:05:00,5:16:00,0,822,116,17,1,0.058823529,,
10439,2,820,10:10:00 AM,1,16:02:00,5:52:00,0,819,116,17,0,0,,
11344,2,821,10:30:00 AM,1,13:58:00,3:28:00,0,822,114,14,1,0.071428571,,
11949,2,811,10:02:00 AM,1,14:03:00,4:01:00,0,809,117,17,1,0.058823529,,
12108,2,803,3:04:00 PM,1,21:50:00,6:46:00,0,804,114,13,1,0.076923077,,
12109,2,802,11:27:00 AM,1,17:17:00,5:50:00,0,801,116,19,0,0,,
12189,2,804,3:07:00 PM,1,20:41:00,5:34:00,0,801,118,15,0,0,,
12197,2,813,5:03:00 AM,1,12:06:00,7:03:00,0,813,115,17,1,0.058823529,,
12596,2,803,11:32:00 AM,1,21:44:00,10:12:00,0,801,117,17,0,0,,
12637,2,814,6:56:00 AM,1,12:45:00,5:49:00,0,812,117,#N/A,#N/A,#N/A,,
12641,2,810,10:03:00 AM,1,21:31:00,11:28:00,0,809,116,17,0,0,,
12652,2,809,11:47:00 PM,1,2:27:00,2:40:00,0,809,115,18,1,0.055555556,,
12663,2,823,9:25:00 AM,1,13:37:00,4:12:00,0,823,115,18,0,0,,
12692,2,815,8:25:00 AM,1,0:10:00,15:45:00,0,812,118,16,1,0.0625,,
12705,2,805,8:56:00 PM,1,1:28:00,4:32:00,0,805,115,19,2,0.105263158,,
12709,2,802,3:40:00 PM,1,22:37:00,6:57:00,0,801,116,15,0,0,,
12718,2,822,1:39:00 PM,1,20:50:00,7:11:00,0,822,115,22,1,0.045454545,,
12720,2,799,4:44:00 PM,1,20:46:00,4:02:00,0,798,116,16,1,0.0625,,
12745,2,802,10:26:00 AM,1,14:11:00,3:45:00,0,802,115,18,0,0,,
12748,2,797,5:07:00 PM,1,23:22:00,6:15:00,0,797,115,13,0,0,,
12781,2,817,3:00:00 PM,1,3:54:00,12:54:00,0,819,113,21,3,0.142857143,,
12783,2,814,4:45:00 AM,1,15:43:00,10:58:00,0,812,117,23,4,0.173913043,,
12800,2,809,10:19:00 AM,1,13:49:00,3:30:00,0,808,116,8,0,0,,
12815,2,820,5:30:00 PM,1,0:45:00,7:15:00,0,819,116,18,0,0,,
12836,2,814,9:41:00 PM,1,3:28:00,5:47:00,0,813,116,16,1,0.0625,,
12874,2,826,5:37:00 AM,1,16:30:00,10:53:00,0,824,117,13,1,0.076923077,,
12891,2,819,3:49:00 PM,1,22:25:00,6:36:00,0,818,116,14,0,0,,
12912,2,827,6:30:00 PM,1,1:00:00,6:30:00,0,827,115,17,0,0,,
13020,2,830,6:09:00 AM,1,,17:51:00,0,827,118,7,0,0,,
13446,2,805,12:47:00 AM,1,5:30:00,4:43:00,0,801,119,13,0,0,,
13565,2,814,3:42:00 PM,1,22:35:00,6:53:00,0,812,117,18,1,0.055555556,,
13619,2,804,7:06:00 AM,1,15:09:00,8:03:00,0,801,118,19,2,0.105263158,,
13633,2,808,2:35:00 AM,1,8:37:00,6:02:00,1,804,119,15,0,0,,
13667,2,811,2:07:00 PM,1,19:00:00,4:53:00,0,812,114,16,2,0.125,,
13732,2,812,1:59:00 AM,1,7:11:00,5:12:00,0,792,135,#N/A,#N/A,#N/A,,
13732,2,812,1:59:00 AM,1,7:11:00,5:12:00,0,813,114,#N/A,#N/A,#N/A,,
13750,2,803,9:14:00 AM,1,12:06:00,2:52:00,0,801,117,19,3,0.157894737,,
13851,2,817,3:44:00 PM,1,22:33:00,6:49:00,0,815,117,15,0,0,,
13866,2,814,12:46:00 PM,1,17:07:00,4:21:00,0,812,117,18,0,0,,
13983,2,813,5:44:00 AM,1,12:15:00,6:31:00,0,812,116,13,0,0,,
13988,2,799,1:23:00 PM,1,18:17:00,4:54:00,0,797,117,13,0,0,,
13989,2,815,3:20:00 PM,1,17:46:00,2:26:00,0,813,117,19,5,0.263157895,,
14005,2,827,2:20:00 PM,1,19:13:00,4:53:00,0,826,116,14,0,0,,
14032,2,818,8:20:00 AM,1,12:31:00,4:11:00,0,815,118,15,1,0.066666667,,
14070,2,809,5:16:00 PM,1,21:31:00,4:15:00,0,808,116,17,0,0,,
14080,2,814,6:04:00 AM,1,11:02:00,4:58:00,0,813,116,14,0,0,,
14107,2,824,12:08:00 PM,1,15:54:00,3:46:00,0,824,115,16,2,0.125,,
14121,2,810,2:54:00 AM,1,6:39:00,3:45:00,0,808,117,12,0,0,,
14149,2,816,7:53:00 AM,1,13:02:00,5:09:00,0,815,116,20,3,0.15,,
14161,2,812,1:32:00 PM,1,17:53:00,4:21:00,1,809,118,17,1,0.058823529,,
14164,2,809,5:52:00 AM,1,10:14:00,4:22:00,0,809,115,19,0,0,,
14172,2,809,11:15:00 PM,1,3:38:00,4:23:00,0,809,115,15,3,0.2,,
14197,2,818,9:32:00 AM,1,13:13:00,3:41:00,0,815,118,16,2,0.125,,
14218,2,810,3:52:00 PM,1,4:33:00,12:41:00,0,808,117,17,4,0.235294118,,
14230,2,818,9:45:00 AM,1,13:14:00,3:29:00,0,815,118,12,0,0,,
14237,2,826,8:01:00 AM,1,12:50:00,4:49:00,0,826,115,18,3,0.166666667,,
14285,2,825,11:15:00 AM,1,14:30:00,3:15:00,0,822,118,#N/A,#N/A,#N/A,,
14716,2,797,6:30:00 AM,1,15:41:00,9:11:00,0,797,115,13,2,0.153846154,,
14816,2,799,6:15:00 PM,1,20:20:00,2:05:00,0,797,117,5,0,0,,
15038,2,811,11:18:00 PM,1,5:59:00,6:41:00,0,810,116,11,0,0,,
15040,2,809,10:14:00 AM,1,15:46:00,5:32:00,0,810,114,12,1,0.083333333,,
15059,2,811,1:51:00 PM,1,7:31:00,17:40:00,0,810,116,15,6,0.4,,
15063,2,829,8:25:00 AM,1,13:10:00,4:45:00,0,829,115,11,1,0.090909091,,
15070,2,818,10:49:00 AM,1,14:37:00,3:48:00,0,817,116,17,2,0.117647059,,
15071,2,827,3:05:00 PM,1,18:30:00,3:25:00,0,829,113,11,0,0,,
15077,2,809,5:53:00 AM,1,11:40:00,5:47:00,0,808,116,13,0,0,,
15083,2,817,6:13:00 PM,1,22:54:00,4:41:00,0,817,115,11,0,0,,
15101,2,827,7:07:00 AM,1,10:15:00,3:08:00,0,829,113,13,1,0.076923077,,
15109,2,809,7:09:00 PM,1,21:49:00,2:40:00,0,810,114,12,0,0,,
15127,2,819,3:09:00 PM,1,22:07:00,6:58:00,0,820,114,14,0,0,,
15133,2,816,7:08:00 AM,1,13:01:00,5:53:00,0,815,116,15,0,0,,
15137,2,812,9:25:00 AM,1,16:56:00,7:31:00,0,809,118,13,1,0.076923077,,
15140,2,809,9:28:00 AM,1,11:29:00,2:01:00,0,808,116,16,0,0,,
15143,2,825,11:44:00 PM,1,3:03:00,3:19:00,0,824,116,10,1,0.1,,
15144,2,813,7:00:00 AM,1,23:40:00,16:40:00,0,810,118,13,0,0,,
15184,2,811,8:40:00 AM,1,11:22:00,2:42:00,0,810,116,16,0,0,,
15185,2,816,6:50:00 AM,1,13:04:00,6:14:00,0,817,114,19,1,0.052631579,,
15190,2,826,2:16:00 PM,1,22:18:00,8:02:00,0,824,117,15,1,0.066666667,,
15199,2,811,1:07:00 PM,1,18:48:00,5:41:00,0,810,116,14,2,0.142857143,,
15219,2,817,10:42:00 AM,1,16:25:00,5:43:00,0,815,117,11,0,0,,
15225,2,825,1:02:00 PM,1,15:36:00,2:34:00,0,824,116,11,0,0,,
15237,2,820,6:30:00 PM,1,3:16:00,8:46:00,0,820,115,11,0,0,,
15286,2,805,5:55:00 AM,1,8:59:00,3:04:00,0,804,116,9,0,0,,
15400,2,825,1:40:00 PM,1,18:00:00,4:20:00,0,824,116,18,0,0,,
4154,2,810,4:34:00 PM,2,20:34:00,4:00:00,0,808,117,15,2,0.133333333,,
4230,2,820,9:08:00 AM,2,12:09:00,3:01:00,0,819,116,13,2,0.153846154,,
4887,2,819,2:00:00 PM,2,18:21:00,4:21:00,0,819,115,15,1,0.066666667,,
5228,2,814,4:20:00 AM,2,14:50:00,10:30:00,0,812,117,13,1,0.076923077,,
5378,2,821,10:55:00 PM,2,8:07:00,9:12:00,0,820,116,18,0,0,,
5852,2,806,9:22:00 AM,2,14:56:00,5:34:00,0,804,117,25,2,0.08,,
5990,2,815,9:32:00 PM,2,3:29:00,5:57:00,0,813,117,13,2,0.153846154,,
6256,2,821,10:35:00 AM,2,16:06:00,5:31:00,0,820,116,18,2,0.111111111,,
6378,2,822,9:10:00 AM,2,18:00:00,8:50:00,1,819,118,16,3,0.1875,,
6413,2,799,11:03:00 PM,2,5:00:00,5:57:00,0,798,116,14,4,0.285714286,,
7316,2,810,6:40:00 AM,2,12:53:00,6:13:00,0,808,117,12,2,0.166666667,,
7649,2,814,5:18:00 AM,2,21:45:00,16:27:00,0,811,118,16,0,0,,
7784,2,823,11:13:00 PM,2,5:54:00,6:41:00,0,822,116,18,0,0,,
7864,2,806,4:10:00 PM,2,20:28:00,4:18:00,0,805,116,14,0,0,,
7916,2,796,5:37:00 AM,2,7:43:00,2:06:00,0,795,116,14,0,0,,
7944,2,795,12:14:00 PM,2,16:57:00,4:43:00,0,794,116,16,0,0,,
8132,2,824,5:45:00 AM,2,15:30:00,9:45:00,0,822,117,9,0,0,,
8139,2,820,12:08:00 PM,2,15:22:00,3:14:00,0,819,116,15,2,0.133333333,,
8433,2,795,4:05:00 PM,2,19:49:00,3:44:00,0,794,116,16,1,0.0625,,
8783,2,811,6:05:00 PM,2,21:26:00,3:21:00,0,809,117,9,0,0,,
8817,2,808,2:34:00 PM,2,18:01:00,3:27:00,0,806,117,13,0,0,,
8902,2,809,6:22:00 PM,2,22:42:00,4:20:00,0,809,115,20,3,0.15,,
9087,2,795,7:49:00 PM,2,2:48:00,6:59:00,0,794,116,15,4,0.266666667,,
9351,2,808,3:30:00 AM,2,13:02:00,9:32:00,0,805,118,23,7,0.304347826,,
9380,2,807,4:31:00 PM,2,19:45:00,3:14:00,0,805,117,17,5,0.294117647,,
9492,2,824,4:30:00 AM,2,7:57:00,3:27:00,0,822,117,11,1,0.090909091,,
9511,2,828,11:45:00 PM,2,23:48:00,0:03:00,0,828,115,8,0,0,,
9685,2,822,9:05:00 AM,2,12:18:00,3:13:00,0,822,115,18,0,0,,
10359,2,797,4:03:00 PM,2,22:01:00,5:58:00,0,794,118,20,0,0,,
12502,2,812,5:53:00 PM,2,22:30:00,4:37:00,0,811,116,18,0,0,,
12623,2,815,7:57:00 PM,2,3:39:00,7:42:00,0,812,118,#N/A,#N/A,#N/A,,
12755,2,821,7:20:00 AM,2,10:38:00,3:18:00,0,822,114,21,0,0,,
12804,2,797,5:47:00 AM,2,12:35:00,6:48:00,0,796,116,10,0,0,,
12859,2,812,4:46:00 PM,2,21:18:00,4:32:00,0,812,115,17,3,0.176470588,,
12865,2,828,4:48:00 AM,2,13:09:00,8:21:00,0,827,116,20,0,0,,
12930,2,825,8:01:00 AM,2,19:04:00,11:03:00,0,824,116,20,4,0.2,,
13012,2,823,12:17:00 PM,2,22:14:00,9:57:00,0,826,112,14,2,0.142857143,,
13028,2,825,7:08:00 PM,2,22:43:00,3:35:00,0,824,116,8,2,0.25,,
13811,2,810,10:57:00 PM,2,3:06:00,4:09:00,0,809,116,15,0,0,,
13962,2,803,3:17:00 PM,2,18:57:00,3:40:00,0,801,117,17,5,0.294117647,,
14075,2,815,6:05:00 AM,2,8:27:00,2:22:00,0,812,118,15,1,0.066666667,,
14119,2,811,11:21:00 AM,2,19:20:00,7:59:00,0,809,117,13,1,0.076923077,,
14233,2,816,3:33:00 PM,2,18:32:00,2:59:00,0,815,116,17,0,0,,
14307,2,826,4:50:00 PM,2,22:13:00,5:23:00,0,824,117,16,1,0.0625,,
15021,2,817,2:56:00 AM,2,6:21:00,3:25:00,0,817,115,14,1,0.071428571,,
15037,2,824,1:06:00 AM,2,5:10:00,4:04:00,0,824,115,15,0,0,,
15135,2,825,2:47:00 PM,2,18:10:00,3:23:00,0,827,113,14,3,0.214285714,,
15139,2,816,10:51:00 PM,2,3:58:00,5:07:00,0,815,116,18,1,0.055555556,,
15166,2,814,4:20:00 AM,2,10:56:00,6:36:00,0,811,118,#N/A,#N/A,#N/A,,
15202,2,805,11:03:00 PM,2,0:11:00,1:08:00,0,804,116,3,0,0,,
15223,2,825,10:12:00 AM,2,14:00:00,3:48:00,0,824,116,14,1,0.071428571,,
15252,2,810,11:08:00 AM,2,15:08:00,4:00:00,0,810,115,14,1,0.071428571,,
15288,2,813,7:01:00 AM,2,15:15:00,8:14:00,0,810,118,11,2,0.181818182,,
15298,2,817,7:41:00 AM,2,11:29:00,3:48:00,0,815,117,15,1,0.066666667,,
4874,2,806,11:52:00 PM,3,3:17:00,3:25:00,0,806,115,16,0,0,,
5570,2,810,8:03:00 PM,3,22:03:00,2:00:00,0,808,117,17,4,0.235294118,,
6096,2,799,10:57:00 PM,3,4:42:00,5:45:00,0,797,117,19,3,0.157894737,,
6594,2,820,12:11:00 PM,3,16:49:00,4:38:00,0,820,115,12,1,0.083333333,,
7779,2,797,5:05:00 PM,3,22:04:00,4:59:00,0,794,118,18,2,0.111111111,,
8294,2,796,7:19:00 AM,3,11:51:00,4:32:00,0,795,116,22,3,0.136363636,,
10363,2,800,11:58:00 PM,3,5:05:00,5:07:00,0,798,117,17,1,0.058823529,,
11123,2,825,12:51:00 AM,3,5:52:00,5:01:00,0,824,116,11,0,0,,
12832,2,821,6:40:00 AM,3,9:02:00,2:22:00,0,819,117,7,0,0,,
12905,2,811,6:03:00 PM,3,21:26:00,3:23:00,0,809,117,#N/A,#N/A,#N/A,,
13577,2,814,4:21:00 AM,3,6:41:00,2:20:00,0,812,117,11,1,0.090909091,,
14252,2,813,6:40:00 AM,3,9:39:00,2:59:00,0,812,116,13,3,0.230769231,,
14700,2,798,11:24:00 AM,3,14:55:00,3:31:00,0,797,116,15,0,0,,
15015,2,815,5:30:00 PM,3,20:41:00,3:11:00,0,817,113,12,0,0,,
15016,2,810,4:36:00 PM,3,23:00:00,6:24:00,0,810,115,14,5,0.357142857,,
15020,2,819,2:00:00 PM,3,16:34:00,2:34:00,0,817,117,16,1,0.0625,,
15128,2,812,5:57:00 PM,3,21:02:00,3:05:00,0,808,119,7,0,0,,
15174,2,811,7:50:00 PM,3,1:50:00,6:00:00,0,809,117,11,0,0,,
15235,2,805,6:51:00 PM,3,0:14:00,5:23:00,0,804,116,17,8,0.470588235,,
15260,2,820,4:03:00 PM,3,20:15:00,4:12:00,0,817,118,13,1,0.076923077,,
15274,2,804,1:19:00 PM,3,6:48:00,17:29:00,0,804,115,14,1,0.071428571,,
15287,2,818,11:52:00 AM,3,15:56:00,4:04:00,0,817,116,16,3,0.1875,,
5253,2,811,10:05:00 PM,4,3:33:00,5:28:00,0,809,117,18,2,0.111111111,,
6087,2,814,2:50:00 PM,4,18:15:00,3:25:00,0,813,116,15,4,0.266666667,,
7959,2,812,7:01:00 AM,4,12:46:00,5:45:00,0,808,119,12,1,0.083333333,,
8886,2,823,6:48:00 AM,4,17:30:00,10:42:00,0,822,116,#N/A,#N/A,#N/A,,
10242,2,830,8:33:00 AM,4,12:05:00,3:32:00,1,826,119,13,1,0.076923077,,
10498,2,819,8:02:00 PM,4,23:55:00,3:53:00,0,819,115,#N/A,#N/A,#N/A,,
12129,2,802,1:00:00 PM,4,19:05:00,6:05:00,0,801,116,19,1,0.052631579,,
13689,2,803,8:12:00 AM,4,12:50:00,4:38:00,0,801,117,18,1,0.055555556,,
13817,2,811,2:12:00 PM,4,18:05:00,3:53:00,1,808,118,14,0,0,,
13831,2,798,11:53:00 PM,4,2:06:00,2:13:00,0,797,116,13,0,0,,
14008,2,803,5:41:00 PM,4,1:07:00,7:26:00,0,801,117,19,0,0,,
15183,2,810,9:46:00 PM,4,1:57:00,4:11:00,0,810,115,18,4,0.222222222,,
15228,2,812,4:41:00 PM,4,19:33:00,2:52:00,0,809,118,7,0,0,,
6069,2,806,10:44:00 PM,5,1:35:00,2:51:00,0,805,116,14,1,0.071428571,,
8008,2,795,5:11:00 AM,5,13:18:00,8:07:00,0,794,116,15,1,0.066666667,,
12728,2,825,2:45:00 AM,5,4:55:00,2:10:00,0,824,116,18,2,0.111111111,,
4717,2,826,10:05:00 PM,6,1:05:00,3:00:00,0,826,115,18,0,0,,
6253,2,815,8:00:00 PM,6,21:42:00,1:42:00,0,815,115,21,3,0.142857143,,
15270,2,818,9:36:00 PM,6,1:38:00,4:02:00,0,817,116,15,1,0.066666667,,
6550,2,797,3:05:00 AM,7,11:50:00,8:45:00,0,795,117,16,5,0.3125,,
9403,2,808,9:26:00 PM,7,3:08:00,5:42:00,0,806,117,16,0,0,,
14104,2,815,7:57:00 PM,8,22:54:00,2:57:00,1,812,118,13,2,0.153846154,,
15096,2,809,7:10:00 PM,9,23:08:00,3:58:00,0,810,114,18,5,0.277777778,,
15163,2,819,12:16:00 AM,9,3:44:00,3:28:00,0,820,114,17,0,0,,
15182,2,830,1:36:00 PM,9,,10:24:00,0,829,116,17,1,0.058823529,,
14040,2,823,6:46:00 AM,10,8:07:00,1:21:00,0,822,116,16,0,0,,
15043,2,811,11:10:00 AM,14,14:12:00,3:02:00,0,810,116,13,2,0.153846154,,
7933,2,795,5:10:00 AM,16,0:44:00,19:34:00,0,794,116,16,4,0.25,,
